NTA Experiment Summary File
Created with NTA 3.2 Dev Build 3.2.16

[Experiment Details]
Software Version,Unknown
Experiment Name,2019-08-26_Pexo_plasma_qEV_conc.nano
Sample Name,""
Operator Name,""
Time Captured,
Pre-treatment,""
Diluent,""
728.5,2468,0,0,26,0,0,0,0,0,0,0,0,0,0,0,166,164,
729.5,2099,0,0,24,0,0,0,0,0,0,0,0,0,0,0,142,140,
730.5,1778,0,0,23,0,0,0,0,0,0,0,0,0,0,0,120,118,
731.5,1500,0,0,22,0,0,0,0,0,0,0,0,0,0,0,101,100,
732.5,1260,0,0,20,0,0,0,0,0,0,0,0,0,0,0,85,84,
733.5,1053,0,0,19,0,0,0,0,0,0,0,0,0,0,0,71,70,
734.5,877,0,0,18,0,0,0,0,0,0,0,0,0,0,0,60,58,
735.5,727,0,0,17,0,0,0,0,0,0,0,0,0,0,0,50,48,
736.5,600,0,0,16,0,0,0,0,0,0,0,0,0,0,0,41,40,
737.5,493,0,0,15,0,0,0,0,0,0,0,0,0,0,0,34,33,
738.5,403,0,0,14,0,0,0,0,0,0,0,0,0,0,0,28,27,
739.5,328,0,0,13,0,0,0,0,0,0,0,0,0,0,0,23,22,
740.5,266,0,0,12,0,0,0,0,0,0,0,0,0,0,0,19,18,
741.5,215,0,0,11,0,0,0,0,0,0,0,0,0,0,0,15,14,
742.5,172,0,0,10,0,0,0,0,0,0,0,0,0,0,0,12,11,
743.5,138,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,9,
744.5,110,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,7,
745.5,87,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,6,
746.5,69,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,5,
747.5,54,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,4,
748.5,42,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,
749.5,33,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,2,
750.5,25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,2,
751.5,20,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,
752.5,15,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,
753.5,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,
754.5,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
755.5,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
756.5,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
757.5,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
758.5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
759.5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
760.5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
761.5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
762.5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
763.5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
764.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
765.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
766.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
767.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
768.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
769.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
770.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
771.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
772.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
773.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
774.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
775.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
776.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
777.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
778.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
779.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
780.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
781.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
782.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
783.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
784.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
785.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
786.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
787.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
788.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
789.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
790.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
791.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
792.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
793.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
794.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
795.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
796.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
797.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
798.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
799.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
800.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
801.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
802.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
803.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
804.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
805.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
806.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
807.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
808.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
809.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
810.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
811.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
812.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
813.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
814.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
815.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
816.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
817.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
818.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
819.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
820.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
821.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
822.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
823.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
824.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
825.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
826.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
827.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
828.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
829.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
830.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
831.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
832.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
833.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
834.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
835.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
836.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
837.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
838.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
839.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
840.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
841.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
842.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
843.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
844.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
845.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
846.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
847.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
848.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
849.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
850.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
851.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
852.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
853.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
854.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
855.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
856.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
857.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
858.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
859.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
860.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
861.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
862.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
863.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
864.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
865.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
866.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
867.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
868.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
869.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
870.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
871.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
872.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
873.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
874.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
875.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
876.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
877.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
878.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
879.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
880.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
881.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
882.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
883.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
884.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
885.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
886.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
887.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
888.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
889.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
890.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
891.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
892.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
893.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
894.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
895.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
896.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
897.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
898.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
899.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
900.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
901.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
902.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
903.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
904.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
905.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
906.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
907.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
908.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
909.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
910.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
911.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
912.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
913.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
914.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
915.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
916.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
917.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
918.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
919.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
920.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
921.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
922.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
923.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
924.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
925.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
926.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
927.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
928.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
929.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
930.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
931.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
932.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
933.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
934.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
935.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
936.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
937.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
938.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
939.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
940.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
941.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
942.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
943.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
944.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
945.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
946.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
947.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
948.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
949.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
950.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
951.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
952.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
953.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
954.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
955.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
956.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
957.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
958.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
959.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
960.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
961.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
962.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
963.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
964.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
965.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
966.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
967.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
968.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
969.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
970.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
971.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
972.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
973.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
974.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
975.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
976.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
977.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
978.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
979.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
980.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
981.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
982.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
983.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
984.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
985.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
986.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
987.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
988.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
989.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
990.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
991.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
992.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
993.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
994.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
995.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
996.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
997.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
998.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
999.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

Percentile,Size (nm),Size (nm),Size (nm),Size (nm),Size (nm),Size (nm),Size (nm),Size (nm),Size (nm),Size (nm),Size (nm),Size (nm),Size (nm),Size (nm),Size (nm),
0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
1,80.0,86.3,82.1,83.7,84.2,52.7,54.6,56.8,54.9,53.3,57.3,54.5,60.0,57.7,55.4,
2,84.5,89.6,86.7,86.5,87.6,54.6,56.9,58.7,56.4,55.3,59.7,56.8,61.9,59.6,57.4,
3,87.6,91.8,89.7,88.5,90.0,56.0,58.5,59.9,57.4,56.6,61.2,58.4,63.1,60.8,58.8,
4,90.1,93.4,92.0,90.1,91.9,57.0,59.7,60.7,58.1,57.6,62.4,59.7,64.0,61.8,59.9,
5,92.1,94.9,93.8,91.4,93.6,57.8,60.8,61.3,58.8,58.5,63.3,60.9,64.7,62.6,60.8,
6,93.9,96.1,95.4,92.7,95.0,58.5,61.7,61.9,59.3,59.3,64.0,61.8,65.3,63.3,61.7,
7,95.6,97.3,96.8,93.9,96.3,59.2,62.5,62.3,59.8,60.1,64.7,62.7,65.8,64.0,62.4,
8,97.1,98.3,98.0,95.0,97.5,59.8,63.2,62.8,60.3,60.7,65.2,63.5,66.3,64.6,63.1,
9,98.6,99.3,99.2,96.1,98.7,60.3,63.8,63.2,60.7,61.4,65.8,64.2,66.7,65.2,63.8,
10,100.0,100.3,100.3,97.1,99.7,60.9,64.4,63.5,61.1,62.0,66.3,64.9,67.1,65.8,64.4,
11,101.3,101.2,101.3,98.1,100.7,61.3,65.0,63.8,61.5,62.5,66.7,65.5,67.5,66.3,65.0,
12,102.5,102.1,102.2,99.2,101.6,61.8,65.5,64.1,61.9,63.1,67.2,66.1,67.8,66.8,65.6,
13,103.7,103.0,103.2,100.2,102.5,62.3,66.0,64.4,62.2,63.6,67.6,66.6,68.2,67.3,66.2,
14,104.9,103.8,104.1,101.2,103.4,62.7,66.4,64.7,62.6,64.1,68.0,67.2,68.5,67.9,66.8,
15,106.1,104.7,105.0,102.3,104.2,63.1,66.8,65.0,62.9,64.6,68.3,67.7,68.8,68.4,67.3,
16,107.2,105.5,105.8,103.4,105.1,63.5,67.2,65.2,63.2,65.1,68.7,68.2,69.1,68.9,67.8,
17,108.2,106.4,106.7,104.4,105.8,63.9,67.6,65.5,63.6,65.6,69.1,68.6,69.4,69.4,68.3,
18,109.3,107.2,107.6,105.5,106.6,64.3,68.0,65.7,63.9,66.1,69.4,69.1,69.7,69.9,68.8,
19,110.3,108.1,108.4,106.7,107.4,64.7,68.4,66.0,64.2,66.6,69.7,69.5,69.9,70.4,69.3,
20,111.3,108.9,109.2,107.8,108.1,65.0,68.7,66.2,64.5,67.0,70.1,69.9,70.2,70.9,69.8,
21,112.3,109.8,110.1,109.0,108.9,65.4,69.0,66.4,64.9,67.5,70.4,70.3,70.5,71.5,70.3,
22,113.2,110.7,111.0,110.2,109.6,65.8,69.4,66.6,65.2,67.9,70.7,70.7,70.7,72.0,70.7,
23,114.1,111.6,111.8,111.4,110.4,66.1,69.7,66.8,65.5,68.4,71.1,71.0,71.0,72.5,71.2,
24,115.0,112.5,112.7,112.6,111.1,66.5,70.0,67.0,65.8,68.9,71.4,71.4,71.3,73.0,71.6,
25,115.9,113.5,113.6,113.9,111.9,66.8,70.3,67.2,66.2,69.3,71.7,71.8,71.5,73.6,72.1,
26,116.8,114.5,114.5,115.2,112.6,67.2,70.6,67.5,66.5,69.8,72.0,72.1,71.8,74.1,72.5,
27,117.6,115.5,115.4,116.5,113.4,67.5,70.9,67.7,66.8,70.2,72.4,72.4,72.0,74.7,72.9,
28,118.4,116.5,116.4,117.8,114.2,67.9,71.1,67.9,67.2,70.6,72.7,72.8,72.3,75.2,73.4,
29,119.3,117.6,117.3,119.1,115.0,68.2,71.4,68.1,67.5,71.1,73.0,73.1,72.5,75.7,73.8,
30,120.1,118.7,118.3,120.4,115.8,68.6,71.7,68.3,67.8,71.5,73.3,73.4,72.8,76.3,74.2,
31,120.8,119.8,119.4,121.7,116.6,68.9,72.0,68.5,68.2,72.0,73.7,73.7,73.0,76.8,74.6,
32,121.6,121.0,120.4,123.0,117.5,69.3,72.3,68.7,68.6,72.4,74.0,74.0,73.3,77.3,75.0,
33,122.4,122.3,121.5,124.3,118.4,69.6,72.5,68.9,68.9,72.9,74.4,74.3,73.5,77.8,75.4,
34,123.1,123.6,122.6,125.6,119.3,70.0,72.8,69.1,69.3,73.3,74.7,74.6,73.8,78.3,75.8,
35,123.9,124.9,123.7,126.9,120.2,70.3,73.1,69.3,69.7,73.7,75.1,74.9,74.0,78.8,76.2,
36,124.6,126.3,124.8,128.2,121.2,70.7,73.3,69.5,70.1,74.2,75.4,75.2,74.3,79.2,76.6,
37,125.3,127.8,126.0,129.5,122.3,71.1,73.6,69.7,70.5,74.6,75.8,75.5,74.6,79.7,77.0,
38,126.0,129.2,127.2,130.7,123.4,71.4,73.9,69.9,70.9,75.0,76.1,75.8,74.9,80.1,77.4,
39,126.8,130.8,128.4,132.0,124.5,71.8,74.1,70.1,71.3,75.4,76.5,76.1,75.1,80.6,77.8,
40,127.5,132.4,129.6,133.2,125.7,72.1,74.4,70.4,71.8,75.9,76.9,76.4,75.4,81.0,78.2,
41,128.2,134.0,130.8,134.4,127.0,72.5,74.7,70.6,72.2,76.3,77.3,76.7,75.7,81.4,78.6,
42,128.9,135.6,132.0,135.6,128.3,72.9,75.0,70.8,72.7,76.7,77.7,77.0,76.0,81.8,79.0,
43,129.6,137.3,133.2,136.7,129.6,73.3,75.3,71.0,73.1,77.1,78.1,77.3,76.3,82.2,79.4,
44,130.3,139.0,134.4,137.8,131.0,73.7,75.5,71.3,73.6,77.5,78.5,77.6,76.7,82.6,79.8,
45,131.0,140.6,135.6,139.0,132.4,74.1,75.8,71.5,74.1,77.9,79.0,77.9,77.0,83.0,80.2,
46,131.8,142.3,136.8,140.1,133.8,74.5,76.1,71.8,74.6,78.3,79.4,78.2,77.3,83.4,80.6,
47,132.5,144.0,137.9,141.1,135.2,74.9,76.4,72.0,75.1,78.8,79.9,78.4,77.7,83.7,81.1,
48,133.2,145.6,139.1,142.2,136.6,75.3,76.7,72.3,75.6,79.2,80.3,78.7,78.1,84.1,81.5,
49,134.0,147.2,140.2,143.2,138.0,75.7,77.0,72.6,76.2,79.6,80.8,79.0,78.5,84.4,81.9,
