particle_size,std_after_125_1_1_00,std_after_125_1_1_01,std_after_125_1_1_02,std_after_125_1_2_00,std_after_125_1_2_01,std_after_125_1_2_02,std_before_125_1_1_00,std_before_125_1_1_01,std_before_125_1_1_02,std_before_125_1_2_00,std_before_125_1_2_01,std_before_125_1_2_02
361.5,0,0,0,0,0,0,0,0,0,0,1445,0
362.5,0,0,0,0,0,0,0,0,0,0,814,0
363.5,0,0,0,0,0,0,0,0,0,0,444,0
364.5,0,0,0,0,0,0,0,0,0,0,233,0
365.5,0,0,0,0,0,0,0,0,0,0,118,0
366.5,0,0,0,0,0,0,0,0,0,0,58,0
367.5,0,0,0,0,0,0,0,0,0,0,28,0
368.5,0,0,0,0,0,0,0,0,0,0,13,0
369.5,0,0,0,0,0,0,0,0,0,0,6,0
370.5,0,0,0,0,0,0,0,0,0,0,2,0
371.5,0,0,0,0,0,0,0,0,0,0,0,0
372.5,0,0,0,0,0,0,0,0,0,0,0,0
373.5,0,0,0,0,0,0,0,0,0,0,0,0
374.5,0,0,0,0,0,0,0,0,0,0,0,0
375.5,0,0,0,0,0,0,0,0,0,0,0,0
376.5,0,0,0,0,0,0,0,0,0,0,0,0
377.5,0,0,0,0,0,0,0,0,0,0,0,0
378.5,0,0,0,0,0,0,0,0,0,0,0,0
379.5,0,0,0,0,0,0,0,0,0,0,0,0
380.5,0,0,0,0,0,0,0,0,0,0,0,0
381.5,0,0,0,0,0,0,0,0,0,0,0,0
382.5,0,0,0,0,0,0,0,0,0,0,0,0
383.5,0,0,0,0,0,0,0,0,0,0,0,0
384.5,0,0,0,0,0,0,0,0,0,0,0,0
385.5,0,0,0,0,0,0,0,0,0,0,0,0
386.5,0,0,0,0,0,0,0,0,0,0,0,0
387.5,0,0,0,0,0,0,0,0,0,0,0,0
388.5,0,0,0,0,0,0,0,0,0,0,0,0
389.5,0,0,0,0,0,0,0,0,0,0,0,0
390.5,0,0,0,0,0,0,0,0,0,0,0,0
391.5,0,0,0,0,0,0,0,0,0,0,0,0
392.5,0,0,0,0,0,0,0,0,0,0,0,0
393.5,0,0,0,0,0,0,0,0,0,0,0,0
394.5,0,0,0,0,0,0,0,0,0,0,0,0
395.5,0,0,0,0,0,0,0,0,0,0,0,0
396.5,0,0,0,0,0,0,0,0,0,0,0,0
397.5,0,0,0,0,0,0,0,0,0,0,0,0
398.5,0,0,0,0,0,0,0,0,0,0,0,0
399.5,0,0,0,0,0,0,0,0,0,0,0,0
400.5,0,0,0,0,0,0,0,0,0,0,0,0
401.5,0,0,0,0,0,0,0,0,0,0,0,0
402.5,0,0,0,0,0,0,0,0,0,0,0,0
403.5,0,0,0,0,0,0,0,0,0,0,0,0
404.5,0,0,0,0,0,0,0,0,0,0,0,0
405.5,0,0,0,0,0,0,0,0,0,0,0,0
406.5,0,0,0,0,0,0,0,0,0,0,0,0
407.5,0,0,0,0,0,0,0,0,0,0,0,0
408.5,0,0,0,0,0,0,0,0,0,0,0,0
409.5,0,0,0,0,0,0,0,0,0,0,0,0
410.5,0,0,0,0,0,0,0,0,0,0,0,0
411.5,0,0,0,0,0,0,0,0,0,0,0,0
412.5,0,0,0,0,0,0,0,0,0,0,0,0
413.5,0,0,0,0,0,0,0,0,0,0,0,0
414.5,0,0,0,0,0,0,0,0,0,0,0,0
415.5,0,0,0,0,0,0,0,0,0,0,0,0
416.5,0,0,0,0,0,0,0,0,0,0,0,0
417.5,0,0,0,0,0,0,0,0,0,0,0,0
418.5,0,0,0,0,0,0,0,0,0,0,0,0
419.5,0,0,0,0,0,0,0,0,0,0,0,0
420.5,0,0,0,0,0,0,0,0,0,0,0,0
421.5,0,0,0,0,0,0,0,0,0,0,0,0
422.5,0,0,0,0,0,0,0,0,0,0,0,0
423.5,0,0,0,0,0,0,0,0,0,0,0,0
424.5,0,0,0,0,0,0,0,0,0,0,0,0
425.5,0,0,0,0,0,0,0,0,0,0,0,0
426.5,0,0,0,0,0,0,0,0,0,0,0,0
427.5,0,0,0,0,0,0,0,0,0,0,0,0
428.5,0,0,0,0,0,0,0,0,0,0,0,0
429.5,0,0,0,0,0,0,0,0,0,0,0,0
430.5,0,0,0,0,0,0,0,0,0,0,0,0
431.5,0,0,0,0,0,0,0,0,0,0,0,0
432.5,0,0,0,0,0,0,0,0,0,0,0,0
433.5,0,0,0,0,0,0,0,0,0,0,0,0
434.5,0,0,0,0,0,0,0,0,0,0,0,0
435.5,0,0,0,0,0,0,0,0,0,0,0,0
436.5,0,0,0,0,0,0,0,0,0,0,0,0
437.5,0,0,0,0,0,0,0,0,0,0,0,0
438.5,0,0,0,0,0,0,0,0,0,0,0,0
439.5,0,0,0,0,0,0,0,0,0,0,0,0
440.5,0,0,0,0,0,0,0,0,0,0,0,0
441.5,0,0,0,0,0,0,0,0,0,0,0,0
442.5,0,0,0,0,0,0,0,0,0,0,0,0
443.5,0,0,0,0,0,0,0,0,0,0,0,0
444.5,0,0,0,0,0,0,0,0,0,0,0,0
445.5,0,0,0,0,0,0,0,0,0,0,0,0
446.5,0,0,0,0,0,0,0,0,0,0,0,0
447.5,0,0,0,0,0,0,0,0,0,0,0,0
448.5,0,0,0,0,0,0,0,0,0,0,0,0
449.5,0,0,0,0,0,0,0,0,0,0,0,0
450.5,0,0,0,0,0,0,0,0,0,0,0,0
451.5,0,0,0,0,0,0,0,0,0,0,0,0
452.5,0,0,0,0,0,0,0,0,0,0,0,0
453.5,0,0,0,0,0,0,0,0,0,0,0,0
454.5,0,0,0,0,0,0,0,0,0,0,0,0
455.5,0,0,0,0,0,0,0,0,0,0,0,0
456.5,0,0,0,0,0,0,0,0,0,0,0,0
457.5,0,0,0,0,0,0,0,0,0,0,0,0
458.5,0,0,0,0,0,0,0,0,0,0,0,0
459.5,0,0,0,0,0,0,0,0,0,0,0,0
460.5,0,0,0,0,0,0,0,0,0,0,0,0
461.5,0,0,0,0,0,0,0,0,0,0,0,0
462.5,0,0,0,0,0,0,0,0,0,0,0,0
463.5,0,0,0,0,0,0,0,0,0,0,0,0
464.5,0,0,0,0,0,0,0,0,0,0,0,0
465.5,0,0,0,0,0,0,0,0,0,0,0,0
466.5,0,0,0,0,0,0,0,0,0,0,0,0
467.5,0,0,0,0,0,0,0,0,0,0,0,0
468.5,0,0,0,0,0,0,0,0,0,0,0,0
469.5,0,0,0,0,0,0,0,0,0,0,0,0
470.5,0,0,0,0,0,0,0,0,0,0,0,0
471.5,0,0,0,0,0,0,0,0,0,0,0,0
472.5,0,0,0,0,0,0,0,0,0,0,0,0
473.5,0,0,0,0,0,0,0,0,0,0,0,0
474.5,0,0,0,0,0,0,0,0,0,0,0,0
475.5,0,0,0,0,0,0,0,0,0,0,0,0
476.5,0,0,0,0,0,0,0,0,0,0,0,0
477.5,0,0,0,0,0,0,0,0,0,0,0,0
478.5,0,0,0,0,0,0,0,0,0,0,0,0
479.5,0,0,0,0,0,0,0,0,0,0,0,0
480.5,0,0,0,0,0,0,0,0,0,0,0,0
481.5,0,0,0,0,0,0,0,0,0,0,0,0
482.5,0,0,0,0,0,0,0,0,0,0,0,0
483.5,0,0,0,0,0,0,0,0,0,0,0,0
484.5,0,0,0,0,0,0,0,0,0,0,0,0
485.5,0,0,0,0,0,0,0,0,0,0,0,0
486.5,0,0,0,0,0,0,0,0,0,0,0,0
487.5,0,0,0,0,0,0,0,0,0,0,0,0
488.5,0,0,0,0,0,0,0,0,0,0,0,0
489.5,0,0,0,0,0,0,0,0,0,0,0,0
490.5,0,0,0,0,0,0,0,0,0,0,0,0
491.5,0,0,0,0,0,0,0,0,0,0,0,0
492.5,0,0,0,0,0,0,0,0,0,0,0,0
493.5,0,0,0,0,0,0,0,0,0,0,0,0
494.5,0,0,0,0,0,0,0,0,0,0,0,0
495.5,0,0,0,0,0,0,0,0,0,0,0,0
496.5,0,0,0,0,0,0,0,0,0,0,0,0
497.5,0,0,0,0,0,0,0,0,0,0,0,0
498.5,0,0,0,0,0,0,0,0,0,0,0,0
499.5,0,0,0,0,0,0,0,0,0,0,0,0
500.5,0,0,0,0,0,0,0,0,0,0,0,0
501.5,0,0,0,0,0,0,0,0,0,0,0,0
502.5,0,0,0,0,0,0,0,0,0,0,0,0
503.5,0,0,0,0,0,0,0,0,0,0,0,0
504.5,0,0,0,0,0,0,0,0,0,0,0,0
505.5,0,0,0,0,0,0,0,0,0,0,0,0
506.5,0,0,0,0,0,0,0,0,0,0,0,0
507.5,0,0,0,0,0,0,0,0,0,0,0,0
508.5,0,0,0,0,0,0,0,0,0,0,0,0
509.5,0,0,0,0,0,0,0,0,0,0,0,0
510.5,0,0,0,0,0,0,0,0,0,0,0,0
511.5,0,0,0,0,0,0,0,0,0,0,0,0
512.5,0,0,0,0,0,0,0,0,0,0,0,0
513.5,0,0,0,0,0,0,0,0,0,0,0,0
514.5,0,0,0,0,0,0,0,0,0,0,0,0
515.5,0,0,0,0,0,0,0,0,0,0,0,0
516.5,0,0,0,0,0,0,0,0,0,0,0,0
517.5,0,0,0,0,0,0,0,0,0,0,0,0
518.5,0,0,0,0,0,0,0,0,0,0,0,0
519.5,0,0,0,0,0,0,0,0,0,0,0,0
520.5,0,0,0,0,0,0,0,0,0,0,0,0
521.5,0,0,0,0,0,0,0,0,0,0,0,0
522.5,0,0,0,0,0,0,0,0,0,0,0,0
523.5,0,0,0,0,0,0,0,0,0,0,0,0
524.5,0,0,0,0,0,0,0,0,0,0,0,0
525.5,0,0,0,0,0,0,0,0,0,0,0,0
526.5,0,0,0,0,0,0,0,0,0,0,0,0
527.5,0,0,0,0,0,0,0,0,0,0,0,0
528.5,0,0,0,0,0,0,0,0,0,0,0,0
529.5,0,0,0,0,0,0,0,0,0,0,0,0
530.5,0,0,0,0,0,0,0,0,0,0,0,0
531.5,0,0,0,0,0,0,0,0,0,0,0,0
532.5,0,0,0,0,0,0,0,0,0,0,0,0
533.5,0,0,0,0,0,0,0,0,0,0,0,0
534.5,0,0,0,0,0,0,0,0,0,0,0,0
535.5,0,0,0,0,0,0,0,0,0,0,0,0
536.5,0,0,0,0,0,0,0,0,0,0,0,0
537.5,0,0,0,0,0,0,0,0,0,0,0,0
538.5,0,0,0,0,0,0,0,0,0,0,0,0
539.5,0,0,0,0,0,0,0,0,0,0,0,0
540.5,0,0,0,0,0,0,0,0,0,0,0,0
541.5,0,0,0,0,0,0,0,0,0,0,0,0
542.5,0,0,0,0,0,0,0,0,0,0,0,0
543.5,0,0,0,0,0,0,0,0,0,0,0,0
544.5,0,0,0,0,0,0,0,0,0,0,0,0
545.5,0,0,0,0,0,0,0,0,0,0,0,0
546.5,0,0,0,0,0,0,0,0,0,0,0,0
547.5,0,0,0,0,0,0,0,0,0,0,0,0
548.5,0,0,0,0,0,0,0,0,0,0,0,0
549.5,0,0,0,0,0,0,0,0,0,0,0,0
550.5,0,0,0,0,0,0,0,0,0,0,0,0
551.5,0,0,0,0,0,0,0,0,0,0,0,0
552.5,0,0,0,0,0,0,0,0,0,0,0,0
553.5,0,0,0,0,0,0,0,0,0,0,0,0
554.5,0,0,0,0,0,0,0,0,0,0,0,0
555.5,0,0,0,0,0,0,0,0,0,0,0,0
556.5,0,0,0,0,0,0,0,0,0,0,0,0
557.5,0,0,0,0,0,0,0,0,0,0,0,0
558.5,0,0,0,0,0,0,0,0,0,0,0,0
559.5,0,0,0,0,0,0,0,0,0,0,0,0
560.5,0,0,0,0,0,0,0,0,0,0,0,0
561.5,0,0,0,0,0,0,0,0,0,0,0,0
562.5,0,0,0,0,0,0,0,0,0,0,0,0
563.5,0,0,0,0,0,0,0,0,0,0,0,0
564.5,0,0,0,0,0,0,0,0,0,0,0,0
565.5,0,0,0,0,0,0,0,0,0,0,0,0
566.5,0,0,0,0,0,0,0,0,0,0,0,0
567.5,0,0,0,0,0,0,0,0,0,0,0,0
568.5,0,0,0,0,0,0,0,0,0,0,0,0
569.5,0,0,0,0,0,0,0,0,0,0,0,0
570.5,0,0,0,0,0,0,0,0,0,0,0,0
571.5,0,0,0,0,0,0,0,0,0,0,0,0
572.5,0,0,0,0,0,0,0,0,0,0,0,0
573.5,0,0,0,0,0,0,0,0,0,0,0,0
574.5,0,0,0,0,0,0,0,0,0,0,0,0
575.5,0,0,0,0,0,0,0,0,0,0,0,0
576.5,0,0,0,0,0,0,0,0,0,0,0,0
577.5,0,0,0,0,0,0,0,0,0,0,0,0
578.5,0,0,0,0,0,0,0,0,0,0,0,0
579.5,0,0,0,0,0,0,0,0,0,0,0,0
580.5,0,0,0,0,0,0,0,0,0,0,0,0
581.5,0,0,0,0,0,0,0,0,0,0,0,0
582.5,0,0,0,0,0,0,0,0,0,0,0,0
583.5,0,0,0,0,0,0,0,0,0,0,0,0
584.5,0,0,0,0,0,0,0,0,0,0,0,0
585.5,0,0,0,0,0,0,0,0,0,0,0,0
586.5,0,0,0,0,0,0,0,0,0,0,0,0
